match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team,r_carry,r_disabler,r_durable,r_escape,r_initiator,r_jungler,r_nuker,r_pusher,r_support,d_carry,d_disabler,d_durable,d_escape,d_initiator,d_jungler,d_nuker,d_pusher,d_support
7406108804,6234317197,True,1698598452,1158,,,7,22,41,4,184,"[40, 63, 61, 99, 84]","[3, 34, 41, 30, 97]",3,2,2,2,3,0,4,2,2,2,4,2,2,2,0,4,1,2
7406108108,6234335132,False,1698598419,1915,,,0,22,51,3,151,"[19, 72, 88, 37, 86]","[53, 112, 54, 51, 22]",2,5,1,1,3,0,4,1,2,3,3,2,2,1,0,4,1,1
7406107413,6234333740,False,1698598402,1873,2827.0,2.0,7,22,45,6,153,"[44, 79, 64, 11, 7]","[88, 70, 22, 96, 39]",2,3,0,1,2,0,4,1,3,3,3,2,3,2,0,4,0,0
7406107310,6234331810,True,1698598399,1744,3614.0,3.0,7,22,53,6,154,"[88, 67, 136, 30, 35]","[54, 68, 96, 97, 84]",3,3,1,3,2,0,3,0,2,1,5,3,3,3,0,4,0,2
7406107108,6234329807,True,1698598383,1625,3619.0,5.0,7,22,61,6,273,"[74, 44, 107, 64, 96]","[5, 23, 27, 97, 81]",2,4,2,4,2,0,4,2,1,2,5,2,1,4,0,4,2,3
7406107107,6234335218,True,1698598384,1872,3777.0,4.0,7,22,63,6,274,"[76, 26, 25, 138, 42]","[135, 64, 15, 14, 53]",4,5,1,0,2,0,4,0,3,3,2,3,1,1,0,4,3,1
7406106907,6234329678,True,1698598383,1726,3422.0,1.0,7,22,54,8,181,"[137, 2, 111, 83, 6]","[68, 62, 99, 12, 53]",2,5,3,2,3,0,1,1,2,3,1,1,3,1,0,5,2,1
7406106706,6234324993,True,1698598368,1512,3173.0,2.0,7,22,63,6,251,"[138, 101, 120, 14, 62]","[68, 97, 28, 74, 10]",2,4,2,2,2,0,5,0,1,3,5,2,4,2,0,4,1,1
7406106600,6234331974,False,1698598374,1841,2082.0,1.0,7,22,51,5,181,"[14, 74, 104, 25, 6]","[98, 84, 111, 129, 63]",4,5,2,1,2,0,4,2,1,2,3,3,3,2,0,3,0,2
7406106506,6234333615,False,1698598367,1942,3810.0,2.0,0,22,63,5,227,"[96, 54, 87, 9, 23]","[101, 6, 27, 16, 43]",3,5,3,3,3,0,4,0,3,2,5,0,1,2,0,4,3,3
7406106501,6234326564,True,1698598363,1603,3741.0,3.0,7,3,43,7,225,"[101, 39, 67, 99, 27]","[22, 108, 75, 4, 48]",3,2,2,2,2,0,4,1,2,4,3,1,1,2,0,5,1,2
7406106209,6234334114,True,1698598357,1941,,,7,22,53,6,183,"[104, 81, 138, 30, 25]","[62, 36, 42, 85, 54]",4,5,2,0,2,0,4,1,2,3,4,4,2,1,0,3,0,2
7406106104,6234327122,True,1698598353,1596,3819.0,3.0,7,22,62,4,251,"[97, 95, 10, 14, 86]","[85, 113, 104, 36, 44]",2,5,3,2,2,0,4,1,1,4,3,3,2,1,0,4,0,1
7406105713,6234332469,False,1698598339,1885,3125.0,3.0,7,22,53,8,271,"[97, 28, 5, 31, 44]","[104, 23, 85, 1, 20]",2,3,1,3,2,0,3,0,2,3,4,3,2,3,0,5,0,3
7406105705,6234336038,True,1698598338,2035,,,7,22,53,4,272,"[44, 57, 110, 7, 30]","[71, 50, 83, 95, 14]",1,3,1,2,2,0,4,0,4,2,5,4,2,3,0,2,1,2
7406105615,6234318954,True,1698598332,1292,2893.0,1.0,7,22,51,6,251,"[76, 9, 83, 119, 114]","[93, 19, 62, 97, 95]",3,5,1,4,2,0,3,0,3,3,4,2,3,2,0,4,2,0
7406105417,6234333906,True,1698598329,1962,3473.0,2.0,7,22,42,4,145,"[34, 1, 23, 7, 84]","[74, 67, 87, 41, 71]",3,3,2,1,3,0,5,1,3,4,4,3,4,3,0,2,1,1
7406105413,6234312279,True,1698598329,1052,3144.0,2.0,7,22,44,4,381,"[12, 26, 98, 7, 53]","[97, 11, 23, 77, 38]",2,2,1,3,2,0,5,2,2,3,3,3,2,3,0,4,1,1
7406105412,6234333114,False,1698598329,1922,2792.0,2.0,0,22,41,2,183,"[34, 114, 104, 45, 74]","[93, 1, 97, 79, 42]",4,3,1,2,2,0,4,3,0,3,4,1,3,3,0,4,0,2
7406105411,6234335129,True,1698598328,2023,3658.0,2.0,7,22,42,8,184,"[36, 71, 121, 48, 14]","[101, 99, 43, 74, 42]",3,4,3,2,2,0,4,1,1,4,4,2,1,2,0,4,2,2
7406105202,6234320214,True,1698598319,1377,4090.0,1.0,7,22,42,5,381,"[100, 86, 63, 97, 53]","[104, 67, 26, 30, 71]",2,3,0,3,2,0,4,1,1,3,4,3,2,3,0,3,0,2
7406105104,6234327787,False,1698598318,1694,2394.0,1.0,7,22,44,6,181,"[137, 93, 128, 104, 30]","[83, 76, 102, 95, 2]",2,5,2,2,2,0,4,0,2,4,4,4,1,2,0,1,1,2
7406105014,6234329948,False,1698598314,1792,1635.0,1.0,7,22,41,2,381,"[126, 81, 95, 93, 50]","[6, 27, 14, 19, 35]",4,5,2,2,1,0,3,2,1,3,4,2,0,3,0,4,3,1
7406105003,6234318971,True,1698598309,1334,3083.0,2.0,7,3,41,6,227,"[4, 20, 129, 101, 47]","[85, 93, 29, 15, 71]",3,5,2,1,4,0,3,0,2,4,4,4,2,2,0,4,1,1
7406105001,6234332344,True,1698598307,1922,2852.0,3.0,7,22,52,7,183,"[75, 111, 42, 6, 28]","[14, 57, 74, 9, 138]",4,5,2,2,3,0,2,1,3,3,4,2,2,1,0,5,1,2
7406104704,6234326411,True,1698598304,1686,,,0,22,54,4,152,"[88, 37, 29, 76, 81]","[83, 36, 74, 40, 114]",3,5,2,1,4,0,3,1,1,3,5,2,3,3,0,3,2,2
7406104603,6234328898,True,1698598298,1766,3749.0,4.0,7,22,63,7,151,"[74, 8, 29, 14, 30]","[97, 86, 46, 2, 50]",3,4,2,2,2,0,4,2,1,2,4,1,2,2,0,3,0,2
7406104516,6234333091,False,1698598297,1946,3990.0,2.0,7,22,41,2,153,"[25, 86, 67, 30, 96]","[23, 138, 53, 35, 84]",2,4,2,2,1,0,4,0,3,4,3,2,1,2,0,5,1,2
7406104512,6234326994,False,1698598293,1700,3892.0,1.0,0,22,44,6,153,"[71, 73, 74, 138, 62]","[119, 45, 63, 97, 96]",4,4,2,3,2,0,4,1,1,1,3,1,4,2,0,4,1,1
7406104418,6234330627,False,1698598293,1840,3414.0,2.0,0,22,62,4,151,"[1, 57, 50, 126, 74]","[135, 28, 20, 101, 18]",3,3,1,3,0,0,5,1,2,3,4,3,2,3,0,3,0,2
7406104312,6234323872,True,1698598287,1581,,,7,22,42,2,182,"[53, 128, 81, 80, 71]","[31, 2, 100, 120, 93]",4,3,3,3,2,0,2,3,1,3,4,2,2,3,0,4,0,1
7406104305,6234315055,False,1698598273,1181,4979.0,1.0,7,22,44,2,346,"[104, 2, 1, 91, 46]","[23, 109, 64, 19, 59]",4,2,2,3,2,0,3,0,1,4,3,3,0,3,0,4,3,2
7406103719,6234331720,False,1698598258,1933,2539.0,1.0,7,22,43,6,184,"[121, 40, 42, 99, 74]","[35, 91, 137, 67, 14]",3,4,2,2,3,0,4,2,3,2,2,3,2,2,0,3,0,1
7406103512,6234333300,False,1698598258,2012,,,7,22,43,4,183,"[85, 62, 44, 71, 91]","[86, 113, 93, 121, 16]",2,2,2,4,1,0,3,0,2,2,4,0,4,1,0,5,0,3
7406103415,6234335415,True,1698598232,2079,3234.0,1.0,7,22,41,4,122,"[8, 16, 13, 37, 97]","[42, 68, 30, 101, 81]",1,4,0,4,4,0,3,1,2,2,5,2,0,2,0,3,1,4
7406103203,6234330362,False,1698598243,1870,,,0,22,42,5,154,"[99, 71, 84, 18, 59]","[79, 85, 81, 75, 97]",4,3,5,1,5,0,3,0,1,2,5,2,1,4,0,4,1,3
7406103117,6234332180,False,1698598244,1971,,,7,22,53,4,227,"[69, 63, 100, 44, 53]","[105, 11, 137, 67, 27]",4,2,1,3,2,0,3,1,0,2,3,2,1,2,0,3,1,1
7406103111,6234329024,False,1698598243,1790,,,7,22,41,5,273,"[51, 64, 96, 138, 50]","[75, 37, 93, 17, 104]",1,5,2,1,2,0,5,1,2,4,5,1,2,4,0,4,0,2
7406103108,6234331571,False,1698598242,1939,,,7,22,61,5,185,"[36, 114, 31, 83, 81]","[14, 29, 3, 46, 12]",3,4,3,2,3,0,2,1,2,3,3,3,2,2,0,4,1,1
7406103107,6234334057,True,1698598238,2043,,,7,22,45,2,152,"[2, 67, 126, 20, 30]","[94, 26, 25, 104, 66]",3,4,2,3,2,0,3,0,2,3,4,2,0,2,0,3,1,3
7406103007,6234325444,True,1698598233,1637,2355.0,1.0,7,22,41,4,152,"[95, 84, 42, 26, 76]","[137, 21, 96, 8, 53]",3,5,3,0,3,0,3,1,3,3,3,2,4,2,0,3,2,1
7406102905,6234319213,True,1698598224,1438,4305.0,1.0,7,22,44,2,381,"[87, 84, 21, 11, 26]","[25, 86, 47, 8, 67]",2,4,1,1,3,0,5,0,4,4,3,2,2,1,0,2,1,2
7406102813,6234323096,True,1698598233,1533,,,7,22,63,3,154,"[83, 10, 39, 36, 27]","[84, 126, 91, 19, 54]",3,4,3,3,2,0,4,1,2,3,4,3,3,2,0,4,1,2
7406102811,6234334476,True,1698598233,2134,,,0,4,41,6,184,"[46, 6, 33, 2, 86]","[18, 69, 76, 62, 26]",3,4,1,1,2,0,1,2,1,3,4,2,1,3,0,5,0,1
7406102410,6234327136,False,1698598207,1771,3375.0,1.0,7,22,41,3,274,"[40, 26, 51, 10, 71]","[20, 44, 50, 96, 120]",2,5,3,2,4,0,4,1,2,2,4,2,4,3,0,4,0,2
7406102315,6234329902,False,1698598178,1891,4314.0,2.0,7,22,54,2,183,"[71, 36, 9, 67, 84]","[7, 12, 79, 14, 76]",4,4,4,3,2,0,3,0,2,2,4,1,1,3,0,5,1,2
7406101912,6234330434,True,1698598193,1779,3639.0,3.0,7,22,44,7,153,"[81, 74, 75, 45, 46]","[35, 28, 86, 48, 84]",4,3,1,2,2,0,3,3,1,3,3,2,1,2,0,4,1,2
7406101906,6234333095,True,1698598192,2072,3231.0,2.0,7,22,65,6,272,"[30, 104, 67, 68, 22]","[1, 75, 96, 74, 83]",3,3,2,1,1,0,4,0,2,3,4,2,4,3,0,4,1,2
7406101817,6234332079,True,1698598182,1952,,,7,22,64,5,381,"[29, 87, 53, 81, 84]","[101, 126, 18, 40, 88]",3,4,3,1,4,0,4,2,2,2,5,1,2,3,0,5,1,2
7406101711,6234327496,False,1698598194,1853,,,0,4,54,6,274,"[14, 67, 5, 105, 100]","[54, 107, 77, 104, 88]",1,4,2,1,2,0,4,0,1,3,4,4,4,3,0,3,1,0
7406101708,6234325079,True,1698598193,1676,,,7,22,42,3,272,"[75, 54, 81, 68, 128]","[84, 46, 60, 58, 44]",3,5,2,2,2,0,3,1,3,3,3,3,2,2,0,2,1,2
7406101615,6234330932,True,1698598183,1898,3237.0,2.0,7,22,54,5,381,"[71, 121, 54, 27, 64]","[10, 15, 7, 91, 43]",2,5,2,3,2,0,3,2,3,3,3,2,2,1,0,5,2,2
7406101510,6234328649,True,1698598183,1886,4093.0,1.0,7,22,54,7,185,"[103, 91, 137, 107, 74]","[67, 138, 42, 25, 26]",1,4,3,3,3,0,4,1,1,4,4,2,1,2,0,3,0,3
7406101508,6234318905,True,1698598189,1494,3228.0,1.0,7,3,44,5,236,"[37, 138, 53, 80, 25]","[101, 7, 97, 99, 17]",4,3,1,1,1,0,3,2,2,2,4,1,2,4,0,5,0,2
7406101306,6234335136,False,1698598174,2131,3127.0,3.0,7,22,52,8,274,"[23, 92, 71, 46, 63]","[119, 128, 36, 68, 74]",4,3,3,3,2,0,2,1,2,2,5,1,3,0,0,5,1,3
7406101305,6234331852,True,1698598174,2017,2879.0,3.0,7,22,43,6,181,"[104, 29, 34, 67, 101]","[51, 84, 63, 54, 66]",4,3,3,1,2,0,4,1,1,2,3,3,2,2,0,2,1,2
7406101200,6234327969,False,1698598172,1766,3413.0,3.0,7,3,64,7,227,"[45, 49, 93, 110, 39]","[44, 87, 76, 105, 97]",3,3,1,3,2,0,5,2,1,2,4,0,2,2,0,4,0,1
7406101115,6234336057,True,1698598162,2184,3055.0,3.0,7,22,44,4,381,"[84, 88, 6, 82, 52]","[15, 101, 104, 86, 11]",3,5,1,2,3,0,4,3,2,3,3,2,0,1,0,5,1,2
7406100917,6234335439,False,1698598163,2193,5117.0,1.0,7,22,54,6,236,"[75, 67, 128, 25, 104]","[85, 87, 21, 39, 1]",4,4,2,2,2,0,4,0,3,3,3,1,3,1,0,5,0,3
7406100809,6234329970,True,1698598163,1905,2331.0,2.0,7,22,51,5,182,"[35, 2, 56, 30, 73]","[108, 74, 81, 68, 22]",4,3,2,1,2,0,3,1,2,3,4,2,2,1,0,4,2,2
7406124809,6234335255,True,1698599047,1295,2872.0,3.0,7,22,61,3,117,"[8, 48, 14, 74, 83]","[46, 42, 105, 21, 121]",3,3,2,3,2,0,3,3,1,3,4,1,3,1,0,3,0,3
7406124303,6234335838,False,1698599028,1348,2794.0,3.0,7,22,42,8,181,"[71, 22, 99, 83, 44]","[37, 84, 23, 48, 12]",4,2,3,3,3,0,2,0,1,3,3,2,1,3,0,4,2,3
7406123914,6234329535,False,1698599008,1019,,,0,22,41,3,121,"[75, 14, 96, 89, 86]","[48, 102, 36, 39, 45]",2,5,2,2,4,0,4,1,3,4,1,2,1,0,0,4,2,1
7406118209,6234335451,True,1698598802,1533,,,7,22,42,9,121,"[35, 81, 20, 83, 72]","[135, 107, 36, 42, 37]",3,4,2,2,3,0,3,1,2,3,4,4,1,3,0,2,0,2
7406117412,6234328456,True,1698598738,1287,3699.0,1.0,7,22,54,5,347,"[80, 86, 35, 100, 22]","[138, 26, 11, 13, 121]",3,2,1,0,1,0,4,1,1,2,4,0,2,2,0,5,0,2
7406117208,6234326197,False,1698598763,1234,4441.0,2.0,0,4,44,8,236,"[129, 5, 28, 1, 11]","[27, 17, 89, 57, 62]",4,3,2,2,2,0,3,0,1,2,3,1,3,3,0,4,2,3
7406117119,6234335744,False,1698598743,1618,3437.0,1.0,0,4,45,2,346,"[73, 48, 74, 32, 2]","[21, 57, 23, 53, 95]",5,4,2,2,2,0,3,2,1,4,3,3,2,1,0,4,2,3
7406116512,6234335722,True,1698598737,1627,3501.0,4.0,0,22,51,6,184,"[114, 97, 93, 53, 7]","[71, 1, 99, 74, 44]",3,4,0,4,3,0,4,1,1,5,2,2,4,2,0,3,1,0
7406116303,6234314135,False,1698598717,694,3041.0,3.0,7,22,44,7,227,"[99, 68, 42, 119, 92]","[138, 100, 58, 53, 23]",2,4,3,1,2,0,4,1,4,3,4,2,1,2,0,4,2,2
7406115905,6234330825,False,1698598687,1477,3361.0,3.0,7,22,41,3,152,"[119, 67, 14, 64, 75]","[45, 41, 60, 36, 105]",2,4,2,2,2,0,4,1,3,3,4,3,1,2,0,4,1,0
7406115003,6234333080,True,1698598679,1579,3168.0,3.0,7,22,61,5,185,"[81, 3, 42, 137, 100]","[74, 86, 48, 14, 83]",2,5,4,0,4,0,2,1,2,2,4,2,2,2,0,4,2,2
7406114813,6234330986,False,1698598677,1441,3211.0,4.0,7,22,43,7,191,"[28, 44, 110, 76, 56]","[121, 35, 104, 62, 80]",4,3,1,4,2,0,2,1,1,3,2,2,2,1,0,4,1,1
7406114807,6234329227,False,1698598674,1444,3549.0,2.0,0,4,53,6,183,"[100, 5, 25, 109, 137]","[114, 8, 81, 23, 72]",2,4,1,0,2,0,4,1,2,5,4,2,2,3,0,2,2,1
7406114714,6234336215,True,1698598674,1719,,,7,22,44,4,182,"[83, 63, 76, 28, 58]","[31, 112, 97, 81, 14]",3,4,3,3,2,0,1,1,2,1,4,2,1,3,0,4,1,2
7406114616,6234326650,False,1698598669,1298,,,7,22,51,5,185,"[14, 63, 85, 88, 42]","[54, 84, 2, 80, 136]",2,4,3,2,3,0,3,0,2,4,4,4,2,3,0,1,1,2
7406114211,6234331664,True,1698598642,1550,1982.0,1.0,7,22,61,3,273,"[83, 121, 35, 104, 138]","[39, 90, 42, 71, 128]",3,4,2,2,2,0,4,0,2,3,4,2,3,2,0,3,0,3
7406114117,6234335364,True,1698598639,1712,4396.0,2.0,7,22,63,4,274,"[36, 136, 72, 28, 30]","[41, 26, 15, 71, 97]",4,5,2,2,2,0,3,0,2,3,4,3,3,4,0,3,1,1
7406113710,6234325618,True,1698598633,1268,1732.0,1.0,7,22,51,3,154,"[63, 11, 35, 26, 88]","[93, 16, 104, 17, 8]",3,2,0,2,2,0,4,0,1,4,4,1,4,3,0,4,1,1
7406113506,6234326767,True,1698598627,1366,2814.0,2.0,7,22,52,4,181,"[121, 75, 2, 6, 14]","[114, 22, 45, 104, 18]",3,5,2,1,3,0,3,1,2,4,3,2,1,3,0,4,1,0
7406113015,6234327317,True,1698598608,1394,2678.0,2.0,7,22,45,7,185,"[51, 23, 44, 9, 100]","[126, 30, 14, 96, 138]",3,4,2,2,3,0,4,0,2,2,5,2,2,2,0,5,0,1
7406113009,6234332286,False,1698598608,1594,,,7,22,41,5,183,"[80, 74, 14, 97, 63]","[70, 114, 36, 121, 31]",3,3,2,3,2,0,3,2,0,3,4,2,2,1,0,3,0,2
7406112511,6234324724,True,1698598589,1351,,,0,4,41,4,182,"[109, 74, 30, 85, 81]","[36, 59, 96, 5, 10]",3,4,2,1,1,0,4,3,2,3,4,4,2,2,0,4,0,1
7406112412,6234334858,True,1698598583,1765,4328.0,2.0,7,22,51,6,183,"[71, 45, 41, 84, 50]","[105, 54, 28, 76, 63]",2,4,3,2,3,0,3,1,2,4,4,2,3,1,0,2,0,0
7406112208,6234330426,False,1698598569,1577,3407.0,1.0,7,22,51,4,273,"[71, 38, 30, 75, 1]","[53, 9, 45, 2, 41]",3,4,2,2,3,0,4,0,2,4,3,2,3,2,0,3,2,1
7406112206,6234331808,True,1698598568,1592,,,7,22,43,2,251,"[97, 30, 40, 7, 54]","[2, 37, 34, 26, 81]",1,5,1,2,3,0,4,1,3,3,4,2,0,4,0,2,2,2
7406112007,6234329175,True,1698598572,1517,3223.0,2.0,7,22,41,2,192,"[53, 83, 93, 71, 36]","[89, 2, 86, 5, 14]",4,4,3,4,2,0,3,1,1,2,5,2,1,3,0,3,1,3
7406111916,6234336051,False,1698598554,1826,,,7,22,51,4,182,"[10, 7, 39, 14, 80]","[34, 99, 81, 30, 71]",3,3,3,2,2,0,4,1,1,4,3,3,1,3,0,3,2,1
7406111710,6234331208,True,1698598559,1616,3386.0,3.0,7,22,62,5,153,"[20, 13, 81, 90, 2]","[14, 97, 96, 18, 64]",2,5,2,2,4,0,3,1,2,1,5,3,2,4,0,5,1,1
7406111313,6234329045,True,1698598537,1538,3078.0,2.0,7,22,62,6,185,"[34, 7, 102, 62, 138]","[81, 111, 86, 10, 56]",3,2,1,1,1,0,4,1,2,3,4,2,3,1,0,3,2,2
7406111311,6234335780,False,1698598522,1815,3779.0,1.0,7,22,54,4,381,"[120, 27, 34, 11, 85]","[74, 1, 97, 37, 81]",3,3,2,1,2,0,5,2,2,3,4,1,3,3,0,3,2,1
7406111200,6234334275,False,1698598539,1767,3627.0,2.0,7,22,43,3,192,"[85, 93, 45, 17, 2]","[67, 71, 64, 34, 100]",3,4,2,2,2,0,4,1,1,3,3,2,2,2,0,3,2,1
7406111111,6234329690,True,1698598532,1552,2695.0,2.0,7,22,44,4,272,"[85, 14, 119, 22, 36]","[83, 104, 5, 114, 35]",2,4,3,1,1,0,5,0,2,3,4,2,2,3,0,3,0,2
7406110912,6234330233,True,1698598532,1609,,,7,22,42,5,182,"[129, 37, 50, 113, 119]","[43, 71, 21, 44, 87]",2,4,1,2,2,0,3,0,3,4,4,1,3,2,0,3,1,2
7406110901,6234332209,True,1698598518,1670,3305.0,2.0,7,22,44,3,152,"[48, 5, 57, 28, 14]","[26, 53, 96, 12, 74]",2,3,3,1,2,0,4,1,2,3,3,1,4,2,0,5,3,1
7406109714,6234334039,False,1698598484,1799,3463.0,2.0,7,22,54,5,181,"[119, 11, 41, 14, 22]","[105, 138, 53, 81, 63]",3,3,2,2,2,0,4,0,1,4,3,1,2,1,0,3,2,0
7406109508,6234326061,False,1698598468,1412,3499.0,1.0,7,22,44,5,184,"[63, 97, 36, 28, 86]","[10, 80, 58, 21, 14]",3,4,2,3,2,0,3,0,1,3,4,4,2,1,0,3,2,2
7406109302,6234324300,True,1698598449,1374,,,7,22,41,5,381,"[137, 110, 30, 71, 70]","[74, 35, 26, 104, 60]",2,5,3,2,3,0,2,0,2,4,4,2,1,3,0,5,1,1
7406109218,6234326195,True,1698598459,1464,2886.0,1.0,7,22,64,2,272,"[13, 83, 126, 81, 42]","[135, 5, 72, 17, 47]",3,5,3,3,4,0,2,1,2,4,4,2,1,2,0,3,0,1
7406109102,6234327838,True,1698598459,1560,,,7,22,53,4,185,"[85, 36, 110, 81, 67]","[79, 11, 2, 18, 63]",3,4,4,2,2,0,3,1,2,4,3,2,1,3,0,3,0,1
7406109004,6234318725,True,1698598458,1176,3254.0,1.0,7,22,45,3,182,"[80, 35, 27, 25, 36]","[110, 93, 126, 71, 10]",4,3,2,0,1,0,4,2,2,4,5,2,5,2,0,4,0,1
7406108819,6234322721,True,1698598423,1309,2722.0,2.0,7,22,43,6,251,"[53, 36, 77, 101, 114]","[44, 23, 108, 68, 128]",4,3,2,3,1,0,3,2,1,2,4,2,3,1,0,4,0,4
7406108804,6234317197,True,1698598452,1158,,,7,22,41,4,184,"[84, 40, 99, 61, 63]","[97, 3, 30, 41, 34]",3,2,2,2,3,0,4,2,2,2,4,2,2,2,0,4,1,2
7406108108,6234335132,False,1698598419,1915,,,0,22,51,3,151,"[19, 37, 86, 72, 88]","[53, 51, 22, 112, 54]",2,5,1,1,3,0,4,1,2,3,3,2,2,1,0,4,1,1
7406107413,6234333740,False,1698598402,1873,2827.0,2.0,7,22,45,6,153,"[64, 79, 7, 44, 11]","[22, 70, 39, 88, 96]",2,3,0,1,2,0,4,1,3,3,3,2,3,2,0,4,0,0
7406107310,6234331810,True,1698598399,1744,3614.0,3.0,7,22,53,6,154,"[35, 30, 67, 136, 88]","[84, 97, 68, 96, 54]",3,3,1,3,2,0,3,0,2,1,5,3,3,3,0,4,0,2
7406107108,6234329807,True,1698598383,1625,3619.0,5.0,7,22,61,6,273,"[96, 74, 44, 107, 64]","[81, 5, 23, 27, 97]",2,4,2,4,2,0,4,2,1,2,5,2,1,4,0,4,2,3
7406107107,6234335218,True,1698598384,1872,3777.0,4.0,7,22,63,6,274,"[76, 26, 25, 138, 42]","[135, 64, 15, 14, 53]",4,5,1,0,2,0,4,0,3,3,2,3,1,1,0,4,3,1
7406106907,6234329678,True,1698598383,1726,3422.0,1.0,7,22,54,8,181,"[83, 6, 111, 2, 137]","[12, 53, 99, 62, 68]",2,5,3,2,3,0,1,1,2,3,1,1,3,1,0,5,2,1
7406106706,6234324993,True,1698598368,1512,3173.0,2.0,7,22,63,6,251,"[120, 138, 101, 14, 62]","[28, 68, 97, 74, 10]",2,4,2,2,2,0,5,0,1,3,5,2,4,2,0,4,1,1
7406106600,6234331974,False,1698598374,1841,2082.0,1.0,7,22,51,5,181,"[6, 74, 14, 104, 25]","[63, 84, 98, 111, 129]",4,5,2,1,2,0,4,2,1,2,3,3,3,2,0,3,0,2
7406106506,6234333615,False,1698598367,1942,3810.0,2.0,0,22,63,5,227,"[9, 87, 54, 96, 23]","[16, 27, 6, 101, 43]",3,5,3,3,3,0,4,0,3,2,5,0,1,2,0,4,3,3
7406106501,6234326564,True,1698598363,1603,3741.0,3.0,7,3,43,7,225,"[27, 101, 99, 39, 67]","[48, 22, 4, 108, 75]",3,2,2,2,2,0,4,1,2,4,3,1,1,2,0,5,1,2
7406106209,6234334114,True,1698598357,1941,,,7,22,53,6,183,"[25, 81, 138, 30, 104]","[54, 36, 42, 85, 62]",4,5,2,0,2,0,4,1,2,3,4,4,2,1,0,3,0,2
7406106104,6234327122,True,1698598353,1596,3819.0,3.0,7,22,62,4,251,"[14, 86, 95, 97, 10]","[36, 44, 113, 85, 104]",2,5,3,2,2,0,4,1,1,4,3,3,2,1,0,4,0,1
7406105901,6234336206,False,1698598339,2054,2176.0,3.0,7,22,42,5,271,"[46, 5, 119, 95, 71]","[22, 36, 53, 14, 85]",3,4,2,3,1,0,2,1,2,3,3,3,1,1,0,5,1,1
7406105713,6234332469,False,1698598339,1885,3125.0,3.0,7,22,53,8,271,"[97, 28, 5, 31, 44]","[104, 23, 85, 1, 20]",2,3,1,3,2,0,3,0,2,3,4,3,2,3,0,5,0,3
7406105705,6234336038,True,1698598338,2035,,,7,22,53,4,272,"[44, 57, 110, 7, 30]","[71, 50, 83, 95, 14]",1,3,1,2,2,0,4,0,4,2,5,4,2,3,0,2,1,2
7406105615,6234318954,True,1698598332,1292,2893.0,1.0,7,22,51,6,251,"[9, 76, 114, 119, 83]","[19, 93, 95, 97, 62]",3,5,1,4,2,0,3,0,3,3,4,2,3,2,0,4,2,0
7406105417,6234333906,True,1698598329,1962,3473.0,2.0,7,22,42,4,145,"[34, 84, 7, 23, 1]","[74, 71, 41, 87, 67]",3,3,2,1,3,0,5,1,3,4,4,3,4,3,0,2,1,1
7406105413,6234312279,True,1698598329,1052,3144.0,2.0,7,22,44,4,381,"[12, 53, 7, 98, 26]","[97, 38, 77, 23, 11]",2,2,1,3,2,0,5,2,2,3,3,3,2,3,0,4,1,1
7406105412,6234333114,False,1698598329,1922,2792.0,2.0,0,22,41,2,183,"[114, 34, 74, 45, 104]","[1, 93, 42, 79, 97]",4,3,1,2,2,0,4,3,0,3,4,1,3,3,0,4,0,2
7406105411,6234335129,True,1698598328,2023,3658.0,2.0,7,22,42,8,184,"[14, 71, 121, 36, 48]","[42, 99, 43, 101, 74]",3,4,3,2,2,0,4,1,1,4,4,2,1,2,0,4,2,2
7406105202,6234320214,True,1698598319,1377,4090.0,1.0,7,22,42,5,381,"[100, 86, 63, 97, 53]","[104, 67, 26, 30, 71]",2,3,0,3,2,0,4,1,1,3,4,3,2,3,0,3,0,2
7406105104,6234327787,False,1698598318,1694,2394.0,1.0,7,22,44,6,181,"[128, 93, 104, 30, 137]","[102, 76, 95, 2, 83]",2,5,2,2,2,0,4,0,2,4,4,4,1,2,0,1,1,2
7406105014,6234329948,False,1698598314,1792,1635.0,1.0,7,22,41,2,381,"[126, 81, 95, 93, 50]","[6, 27, 14, 19, 35]",4,5,2,2,1,0,3,2,1,3,4,2,0,3,0,4,3,1
7406105003,6234318971,True,1698598309,1334,3083.0,2.0,7,3,41,6,227,"[47, 101, 129, 20, 4]","[71, 15, 29, 93, 85]",3,5,2,1,4,0,3,0,2,4,4,4,2,2,0,4,1,1
7406105001,6234332344,True,1698598307,1922,2852.0,3.0,7,22,52,7,183,"[75, 28, 6, 42, 111]","[14, 138, 9, 74, 57]",4,5,2,2,3,0,2,1,3,3,4,2,2,1,0,5,1,2
7406104704,6234326411,True,1698598304,1686,,,0,22,54,4,152,"[88, 81, 76, 29, 37]","[83, 114, 40, 74, 36]",3,5,2,1,4,0,3,1,1,3,5,2,3,3,0,3,2,2
7406104603,6234328898,True,1698598298,1766,3749.0,4.0,7,22,63,7,151,"[74, 8, 29, 30, 14]","[97, 86, 46, 50, 2]",3,4,2,2,2,0,4,2,1,2,4,1,2,2,0,3,0,2
7406104516,6234333091,False,1698598297,1946,3990.0,2.0,7,22,41,2,153,"[96, 86, 67, 30, 25]","[84, 138, 53, 35, 23]",2,4,2,2,1,0,4,0,3,4,3,2,1,2,0,5,1,2
